"'Calanus finmarchicus'"	"'Centropages typicus'"	"'Temora longicornis'"	"'Metridia lucens'"	"'Centropages hamatus'"	"'Paraeuchaeta norvegica'"	"'Harpacticoida '"	"'Oithona '"	"'Metridia'"	"'Calanus'"	"'Acartia '"	"'Clausocalanus'"	"'Paracalanus'"	"'Paracalanus or Pseudocalanus '"	"'Pseudocalanus'"
200.9	4586.4	0	0	0	0	0	0	0	3079.9	0	0	0	0	1506.5
0	3013	1506.5	0	0	0	0	3213.8	0	3013	0	0	0	0	0
100.4	7632.9	4619.9	0	0	0	0	0	0	9239.8	0	0	0	0	3079.9
1171.7	0	3013	0	0	0	0	0	0	9641.5	0	0	0	0	0
569.1	1506.5	0	0	0	0	0	4820.7	0	3213.8	0	0	0	4820.7	3013
1171.7	0	0	0	0	0	0	0	0	1506.5	0	0	0	1506.5	0
2510.8	1506.5	1506.5	0	0	0	0	0	0	4619.9	0	0	0	3013	3013
100.4	4519.5	0	0	0	0	0	0	0	3013	0	0	0	0	0
2510.8	9641.4	0	0	0	0	0	0	0	4820.7	0	0	0	0	0
21425.5	9239.8	0	0	0	0	0	1506.5	0	4619.9	0	0	0	0	1506.5
5356.4	12654.5	0	0	0	0	0	0	0	4820.7	0	0	0	3013	3013
200.9	18479.6	0	0	0	200.9	0	0	0	3013	0	0	3013	0	0
5356.4	19283	3013	0	0	0	0	3013	0	9641.5	0	0	3013	3013	1506.5
1171.7	4619.9	0	0	1506.5	0	0	4619.9	0	4619.9	0	0	1506.5	1506.5	1506.5
5356.4	0	9641.5	1171.7	1506.5	0	0	0	0	9641.5	0	0	0	0	9641.5
200.9	36959.1	27317.6	0	0	0	0	3213.8	0	9641.5	0	0	0	56242	120518.6
1171.7	35419.1	0	33.5	0	33.5	0	3079.9	0	53898.6	1540	0	0	1540	3079.9
200.9	241037.2	1606.9	33.5	0	33.5	0	9641.5	3213.8	27317.6	3213.8	0	0	27317.6	0
200.9	52358.6	0	0	0	33.5	0	1540	0	4619.9	0	0	0	9239.8	0
33.5	112484	3213.8	0	0	0	0	9641.5	0	0	3213.8	0	0	27317.6	0
200.9	52358.6	1540	0	0	0	0	1540	0	9239.8	1540	0	0	4619.9	1540
68.3	55750.2	27875.1	0	0	0	0	0	0	3279.4	3279.4	0	0	9838.3	0
0	19283	1606.9	0	0	0	0	27317.6	0	4820.7	0	0	0	27317.6	3213.8
1171.7	18479.6	1540	33.5	0	0	0	9239.8	0	9239.8	0	1540	9239.8	9239.8	9239.8
569.1	12855.3	1606.9	0	0	0	0	9641.5	0	9641.5	0	0	4820.7	9641.5	3213.8
200.9	18479.6	0	0	0	0	0	4619.9	0	1540	0	0	4619.9	9239.8	0
200.9	19283	1606.9	0	0	0	0	9641.5	1606.9	9641.5	1606.9	0	9641.5	9641.5	1606.9
0	18479.6	1540	0	0	0	0	9239.8	0	1540	1540	0	9239.8	26179.3	1540
200.9	19283	1606.9	200.9	1606.9	0	0	9641.5	4820.7	9641.5	1606.9	0	9641.5	9641.5	1606.9
569.1	124736.8	0	200.9	0	0	0	9239.8	1540	3079.9	0	0	1540	9239.8	1540
0	36959.1	1606.9	200.9	0	0	0	9641.5	0	4820.7	0	0	1606.9	9641.5	1606.9
0	35419.1	1540	569.1	0	0	0	3079.9	3079.9	1540	0	0	3079.9	9239.8	4619.9
0	9641.5	3213.8	200.9	0	0	0	9641.5	0	1606.9	0	0	1606.9	9641.5	0
200.9	18479.6	0	569.1	0	0	0	9239.8	1540	1540	9239.8	0	0	9239.8	3079.9
0	138596.4	0	0	0	0	0	9038.9	0	9038.9	0	0	9038.9	0	9038.9
33.5	51220.4	0	33.5	0	0	0	4519.5	0	0	0	0	9038.9	25610.2	0
0	1506.5	0	33.5	0	0	0	1506.5	0	0	0	0	0	0	0
200.9	78337.1	0	1171.7	0	33.5	0	0	0	0	0	0	9038.9	4519.5	1506.5
569.1	18077.8	0	1171.7	0	67	0	0	0	0	0	0	0	0	0
200.9	61765.8	0	569.1	0	0	0	0	0	3013	0	0	0	0	0
569.1	34649.1	0	200.9	0	0	0	0	0	3013	0	0	9038.9	4519.5	0
100.4	34649.1	0	33.5	0	0	0	9038.9	0	4519.5	0	0	4519.5	0	1506.5
200.9	12051.9	0	33.5	0	0	0	3013	0	0	0	0	3013	4519.5	1506.5
200.9	61765.8	0	0	0	0	0	1506.5	0	1506.5	0	0	25610.2	0	1506.5
200.9	165713.1	9038.9	33.5	9038.9	0	0	4519.5	0	9038.9	9038.9	1506.5	25610.2	3013	9038.9
0	1506.5	0	0	0	0	0	0	0	0	0	0	0	0	0
33.5	6026	0	33.5	0	0	0	0	0	0	0	0	0	1506.5	0
100.4	34649.1	0	33.5	0	0	0	0	0	0	0	1506.5	0	9038.9	0
67	13558.4	0	200.9	0	0	0	0	0	1506.5	0	1506.5	9038.9	9038.9	0
200.9	61765.8	0	569.1	0	0	0	1506.5	0	1506.5	0	0	3013	9038.9	3013
67	12051.9	0	100.4	0	0	0	3013	0	0	0	0	9038.9	9038.9	0
0	10545.4	0	200.9	0	0	0	9038.9	0	1506.5	0	0	1506.5	9038.9	0
33.5	12051.9	0	101.4	0	0	0	4519.5	0	0	0	0	1506.5	3013	1506.5
0	13558.4	0	67	0	0	0	1506.5	0	0	0	0	1506.5	3013	0
67	3013	0	200.9	0	0	0	3013	0	0	0	0	0	3013	0
0	13558.4	0	100.4	0	0	0	0	0	0	0	0	1506.5	3013	9038.9
0	12051.9	1506.5	100.4	0	0	0	0	0	0	0	0	0	1506.5	1506.5
0	1506.5	0	33.5	0	0	0	0	0	0	0	0	0	0	1506.5
33.5	0	0	200.9	0	0	0	0	0	0	0	0	0	1506.5	3013
200.9	18680.4	0	569.1	0	0	0	3013	0	0	0	3013	0	4519.5	3013
569.1	9038.9	0	569.1	0	100.4	0	9038.9	0	1506.5	0	0	1506.5	1506.5	0
67	6026	0	200.9	0	0	0	1506.5	0	0	0	0	0	1506.5	1506.5
67	8492.5	0	200.9	0	0	0	3013	0	0	0	0	0	0	0
569.1	4519.5	0	569.1	0	0	0	1506.5	0	0	0	0	0	3013	0
200.9	6986	0	200.9	0	0	0	3013	0	0	0	0	0	3013	0
200.9	18077.8	0	200.9	0	0	0	1506.5	1506.5	0	0	1506.5	1506.5	3013	0
67	6026	0	33.5	0	0	0	1506.5	0	0	0	0	0	1506.5	0
33.5	3013	0	100.4	0	0	0	1506.5	1506.5	0	0	0	0	1506.5	0
0	0	0	67	0	0	0	1506.5	0	0	0	0	0	1506.5	0
100.4	1506.5	0	33.5	0	0	0	3013	0	0	0	3013	0	0	0
569.1	3013	0	200.9	0	0	0	0	0	0	0	0	0	0	0
100.4	19998	0	569.1	0	0	0	0	0	0	0	3013	0	0	0
569.1	0	0	569.1	0	0	0	0	0	1506.5	0	0	0	0	0
569.1	1506.5	0	1171.7	0	0	0	0	0	0	0	0	0	0	0
569.1	6026	0	569.1	0	0	0	0	0	0	0	0	3013	0	0
200.9	3013	0	67	0	0	0	1506.5	0	0	0	0	0	0	0
200.9	0	0	100.4	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	33.5	0	0	0	0	0	0	0	0	0	0	0
2510.8	9038.9	0	200.9	0	33.5	0	0	0	0	0	0	3013	0	0
100.4	0	0	33.5	0	0	0	0	0	0	0	0	0	0	1506.5
200.9	1506.5	0	200.9	0	0	0	1506.5	0	0	0	0	0	3013	4519.5
200.9	0	0	67	0	0	0	0	0	1506.5	0	0	0	3013	0
200.9	3013	0	200.9	0	0	0	0	0	1506.5	0	0	0	0	1506.5
1171.7	0	0	1171.7	0	0	0	0	0	1506.5	0	0	0	0	0
1171.7	4519.5	0	569.1	0	0	0	0	0	1506.5	0	0	1506.5	0	1506.5
2510.8	0	0	1171.7	0	0	0	0	0	0	0	0	0	1506.5	1506.5
1171.7	0	0	569.1	0	0	0	0	0	0	0	0	0	3013	0
2510.8	3013	0	569.1	0	0	0	4519.5	0	0	0	0	0	4519.5	0
1171.7	0	0	200.9	0	0	0	4519.5	0	3013	0	0	1506.5	3013	1506.5
570.4	3019.9	0	101.3	0	0	0	0	0	1510	0	0	0	1510	3019.9
33.5	0	0	0	0	0	0	0	0	3013	0	0	0	1506.5	0
0	0	0	0	0	0	0	0	0	9038.9	0	0	0	1506.5	4519.5
33.5	0	0	33.5	0	0	0	0	0	1506.5	0	0	0	0	0
200.9	0	0	67	0	0	0	0	0	0	0	0	0	1506.5	0
569.1	1506.5	0	200.9	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	569.1	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
569.1	0	0	569.1	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
569.1	1506.5	0	200.9	0	0	0	1506.5	0	9038.9	0	0	0	1506.5	0
569.1	1506.5	0	569.1	0	0	0	3013	0	52726.9	0	0	0	1506.5	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1506.5
33.5	0	0	0	0	0	0	0	0	1506.5	0	0	0	0	3013
100.4	0	0	0	0	0	0	0	0	1506.5	0	0	0	3013	1506.5
100.4	0	0	67	0	0	0	1506.5	0	9239.8	0	0	0	4519.5	9038.9
569.1	0	0	67	0	0	0	0	0	9641.5	0	0	0	3013	1506.5
200.9	0	0	100.4	0	0	0	0	0	9038.9	0	0	0	0	0
100.4	0	0	200.9	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	569.1	0	0	0	0	0	3013	0	0	0	0	0
200.9	0	0	100.4	0	0	0	0	0	4519.5	0	0	0	0	0
200.9	0	0	100.4	0	0	0	0	0	9239.8	0	0	0	1506.5	0
2510.8	7532.5	0	0	0	0	0	0	0	9641.5	0	0	0	3013	9038.9
10712.8	9038.9	0	0	0	0	0	0	0	9239.8	0	0	0	9038.9	3013
2510.8	0	9038.9	0	1506.5	0	0	1506.5	0	9641.5	0	0	0	9641.5	9641.5
5356.4	0	9038.9	0	0	0	0	3013	0	9239.8	0	0	0	9239.8	9239.8
2510.8	0	4519.5	33.5	0	33.5	0	4519.5	1506.5	9038.9	0	0	0	9038.9	9038.9
42851.1	0	0	0	0	0	0	0	0	9641.5	0	0	0	9038.9	9038.9
21425.5	0	0	0	0	0	0	0	0	9239.8	0	0	0	0	3013
21425.5	0	0	0	0	33.5	0	0	0	9641.5	0	0	0	3013	0
85702.1	0	0	0	0	0	0	0	0	9239.8	0	0	0	0	9239.8
42851.1	0	0	0	0	0	0	0	0	9641.5	0	0	0	0	9641.5
21425.5	0	0	0	0	0	0	3013	0	9239.8	0	0	0	1506.5	9038.9
5356.4	4519.5	1506.5	0	0	0	0	9038.9	0	52726.9	0	0	0	0	9038.9
200.9	0	4519.5	0	1506.5	0	0	9641.5	0	9641.5	0	0	0	9641.5	9641.5
100.4	0	1506.5	0	3013	0	0	0	0	1506.5	0	0	0	1506.5	9239.8
2510.8	0	52726.9	0	4519.5	33.5	0	3013	0	9038.9	0	0	0	9641.5	9641.5
5356.4	0	9038.9	0	0	0	0	4519.5	3013	3013	0	0	0	1506.5	9239.8
10712.8	0	4519.5	33.5	0	200.9	0	0	0	4519.5	0	0	0	0	0
10712.8	0	0	0	0	569.1	0	4519.5	0	9038.9	0	0	0	3013	0
5356.4	0	0	569.1	0	200.9	0	3013	0	9641.5	4519.5	0	0	9038.9	9038.9
10712.8	1506.5	0	1171.7	0	67	0	9038.9	0	9239.8	3013	0	0	9038.9	3013
1171.7	0	0	200.9	0	0	0	9038.9	0	9641.5	3013	0	0	1506.5	1506.5
2510.8	3013	9038.9	33.5	0	0	0	9038.9	0	9239.8	9038.9	0	0	9038.9	3013
1171.7	6026	4519.5	0	0	0	0	3013	0	9641.5	0	0	0	4519.5	0
1171.7	6026	3013	0	1506.5	0	0	9239.8	0	9239.8	3013	0	0	3013	0
5356.4	1506.5	9038.9	0	3013	0	0	27318	0	9641.5	1506.5	0	0	3013	1506.5
200.9	0	0	0	0	0	0	0	0	9038.9	0	0	0	9038.9	9038.9
569.1	1506.5	1506.5	0	0	0	0	0	0	9038.9	1506.5	0	0	0	9038.9
10712.8	0	0	0	3013	0	0	3013	0	25610.2	0	0	3013	3013	9038.9
10712.8	1506.5	0	0	0	0	0	1506.5	0	25610.2	0	0	0	0	1506.5
10712.8	1506.5	0	200.9	0	33.5	0	0	0	52726.9	0	0	0	0	3013
5356.4	7532.5	0	569.1	0	33.5	0	4519.5	0	25610.2	3013	0	0	0	9038.9
5356.4	18077.8	0	200.9	0	33.5	0	0	1506.5	52726.9	1506.5	0	0	4519.5	1506.5
5356.4	51220.4	0	200.9	0	33.5	0	1506.5	0	52726.9	0	0	0	1506.5	0
2510.8	34649.1	0	200.9	0	67	0	3013	0	25610.2	0	0	0	0	1506.5
1171.7	18077.8	0	0	0	100.4	0	4519.5	0	52726.9	1506.5	0	0	0	1506.5
2510.8	4519.5	1506.5	0	0	33.5	0	9038.9	0	25610.2	0	0	0	9038.9	9038.9
67	7833.7	9641.5	0	0	0	0	1506.5	0	0	0	0	0	1506.5	1506.5
200.9	18479.6	9239.8	0	0	0	0	4619.9	0	0	0	1506.5	3013	9038.9	9239.8
569.1	14462.2	9641.5	0	0	0	0	4820.7	0	4820.7	0	0	9641.5	9641.5	3013
67	4519.5	1506.5	0	0	0	0	3013	0	0	0	0	0	3013	1506.5
569.1	3013	0	0	0	0	0	0	0	3013	0	0	0	0	0
569.1	18479.6	0	33.5	0	0	0	4619.9	0	4619.9	0	0	3013	4619.9	1540
67	19283	1506.5	33.5	0	0	0	4820.7	0	0	0	0	3013	9641.5	3013
200.9	18479.6	3013	200.9	0	0	0	3079.9	0	1506.5	0	0	0	4619.9	0
2510.8	19283	0	569.1	0	0	0	3013	1506.5	4820.7	0	0	1506.5	4820.7	3013
2510.8	18479.6	3013	67	0	0	0	0	0	3013	0	0	4619.9	4619.9	3013
2510.8	19283	4820.7	0	0	0	0	0	0	9038.9	0	0	3213.8	3213.8	1506.5
2510.8	18479.6	4619.9	0	0	0	0	9239.8	0	3013	0	0	3079.9	4619.9	3013
569.1	51220.4	3013	0	0	0	0	0	0	0	0	0	3013	1506.5	0
569.1	105453.8	9038.9	0	0	0	0	0	0	3013	0	0	4519.5	9038.9	3013
200.9	51220.4	4519.5	200.9	0	0	0	0	0	3013	0	0	0	3013	4519.5
569.1	105453.8	1506.5	569.1	0	0	0	9038.9	0	0	0	0	0	9038.9	1506.5
200.9	122025.1	9038.9	200.9	0	0	0	9038.9	0	9038.9	0	0	0	25610.2	0
200.9	34649.1	0	200.9	0	0	0	3013	0	9038.9	0	0	0	25610.2	0
200.9	78337.1	0	1171.7	0	0	0	1506.5	1506.5	9038.9	0	0	0	52726.9	0
200.9	122025.1	0	200.9	0	0	0	9038.9	0	25610.2	0	0	0	25610.2	0
1171.7	138596.4	1506.5	569.1	0	0	0	9038.9	0	25610.2	0	0	9038.9	25610.2	4519.5
2510.8	138596.4	4519.5	569.1	0	0	0	9038.9	0	52726.9	0	0	9038.9	9038.9	9038.9
1171.7	266647.4	9038.9	0	0	0	0	25610.2	0	112986.2	4519.5	0	0	52726.9	0
100.4	138596.4	25610.2	0	4519.5	0	0	25610.2	0	1506.5	3013	0	0	25610.2	9038.9
33.5	4519.5	0	67	0	0	0	0	0	3013	0	0	1506.5	3013	1506.5
0	18077.8	0	100.4	0	0	0	1506.5	0	0	0	0	3013	4519.5	3013
100.4	18077.8	0	67	0	0	0	0	0	3013	0	0	1506.5	4519.5	3013
200.9	34850	0	0	0	0	0	1506.5	0	0	0	0	9038.9	9038.9	4519.5
200.9	56242	0	0	0	0	0	0	0	0	0	0	9038.9	9038.9	9038.9
200.9	80077.9	0	0	0	0	0	9038.9	0	1506.5	0	0	26179.3	26179.3	1506.5
0	36356.5	0	67	0	0	0	1506.5	0	0	0	0	9038.9	9641.5	0
0	18479.6	0	0	0	0	0	4519.5	0	0	0	0	9038.9	9239.8	3013
100.4	83559.6	0	33.5	0	0	0	4519.5	0	1506.5	0	0	9038.9	27317.6	0
100.4	52358.6	1506.5	33.5	1506.5	0	0	0	0	0	0	0	1506.5	9239.8	1506.5
100.4	83559.6	3013	200.9	0	0	0	1506.5	1506.5	0	9038.9	0	9038.9	9641.5	9038.9
0	18680.4	1506.5	0	0	0	0	0	0	0	0	0	1506.5	9038.9	9038.9
33.5	18077.8	0	67	0	0	0	1506.5	0	0	0	0	0	9038.9	4519.5
33.5	10545.4	0	100.4	0	0	0	4519.5	0	0	0	0	0	1506.5	0
0	18278.7	1506.5	67	0	0	0	0	0	0	0	0	0	4519.5	3013
100.4	9039	0	569.1	0	0	0	0	0	0	0	0	1506.5	9038.9	4519.5
33.5	18680.4	0	200.9	0	0	0	3013	0	1506.5	0	0	3013	9038.9	0
33.5	18278.7	0	569.1	0	0	0	3013	0	0	0	0	9038.9	9038.9	0
33.5	18077.8	0	200.9	0	0	0	3013	0	0	0	0	1506.5	9038.9	0
33.5	12051.9	0	200.9	0	0	0	0	0	0	0	0	0	3013	0
0	18077.8	0	200.9	0	0	0	0	0	0	0	0	0	9038.9	4519.5
0	18077.8	0	200.9	1506.5	0	0	3013	0	0	0	0	0	3013	0
67	4519.5	0	67	0	0	0	3013	0	0	0	0	0	0	4619.9
67	3013	0	200.9	0	0	0	0	0	3013	0	0	0	0	3013
200.9	1506.5	0	200.9	0	0	0	3013	0	0	0	0	0	0	3013
569.1	1506.5	0	569.1	0	67	0	0	0	0	0	0	0	3013	1506.5
569.1	3013	0	569.1	0	0	0	0	0	0	0	0	0	0	0
200.9	0	0	33.5	0	0	0	0	0	1506.5	0	0	0	0	1506.5
200.9	4519.5	0	33.5	0	0	0	3213.8	0	0	0	0	0	0	0
67	3013	0	0	0	0	0	4619.9	0	1506.5	0	0	0	0	0
200.9	0	0	0	0	0	0	3213.8	0	1606.9	0	0	0	1506.5	0
200.9	6026	0	0	0	0	0	4619.9	0	1506.5	0	0	0	0	0
36.9	3025.1	0	0	0	0	0	1512.6	0	0	0	0	0	0	0
2510.8	0	4318.6	569.1	2879.1	0	0	8637.2	0	24472	0	0	0	24472	50383.5
2510.8	0	0	1171.7	0	33.5	0	8637.2	1439.5	50383.5	0	0	0	24472	24472
200.9	0	0	33.5	0	33.5	0	8637.2	0	24472	0	0	0	8637.2	8637.2
1171.7	0	2879.1	0	0	67	0	2879.1	0	24472	0	0	0	8637.2	0
1171.7	1439.5	0	0	0	0	0	8637.2	0	24472	0	0	0	8637.2	4318.6
569.1	0	0	0	0	33.5	0	8637.2	0	1439.5	0	0	0	1439.5	0
569.1	0	0	0	0	0	0	4318.6	0	1439.5	0	0	0	0	0
200.9	0	0	0	1506.5	0	0	1506.5	0	3013	0	0	0	1506.5	4519.5
569.1	0	9038.9	33.5	0	0	0	1506.5	0	9641.5	0	0	0	9038.9	9641.5
5356.4	0	1506.5	0	0	0	0	0	0	9641.5	0	0	0	9038.9	0
5356.4	0	0	0	0	0	0	3013	0	9239.8	0	0	0	3013	0
2510.8	0	0	0	0	0	0	0	0	9641.5	0	0	0	1506.5	0
2510.8	1506.5	0	0	0	0	0	9038.9	0	9239.8	0	0	0	1506.5	1506.5
569.1	0	0	0	0	0	0	9038.9	0	9038.9	0	0	0	1506.5	0
0	0	0	0	0	0	0	9038.9	0	4820.7	0	0	0	9038.9	1506.5
0	0	0	0	0	0	0	9038.9	0	4519.5	0	0	0	0	0
0	9038.9	3013	0	0	0	0	9641.5	0	9641.5	0	0	0	9641.5	9641.5
0	0	3013	0	0	0	0	9239.8	0	0	3013	0	0	9038.9	9038.9
1171.7	0	1439.5	0	0	0	0	0	0	2879.1	0	0	0	9239.8	9239.8
569.1	0	0	67	0	0	0	1439.5	0	4820.7	0	0	2879.1	9641.5	9641.5
2510.8	1439.5	0	200.9	0	0	0	4619.9	0	9239.8	0	0	0	9239.8	9239.8
2510.8	0	1439.5	0	0	33.5	0	1439.5	0	9641.5	0	2879	1606.9	9641.5	4820.7
2510.8	4519.5	3013	100.4	1506.5	0	0	0	0	9641.5	0	0	0	4519.5	9641.5
21425.5	18479.6	9038.9	2510.8	0	0	0	9038.9	0	25610.2	0	0	0	9239.8	9239.8
5356.4	19283	9038.9	569.1	0	0	0	9038.9	0	25610.2	0	0	9038.9	9038.9	9038.9
10712.8	18077.8	0	569.1	0	0	0	0	0	4519.5	0	0	4519.5	9038.9	3013
10712.8	18479.6	3013	0	0	0	0	1506.5	0	9038.9	0	0	1506.5	4519.5	4519.5
5356.4	147836	9038.9	33.5	0	33.5	0	9038.9	0	9038.9	0	1506.5	9038.9	9038.9	9038.9
5356.4	18278.7	9038.9	0	0	0	0	3013	0	9038.9	0	0	4519.5	1506.5	9038.9
1171.7	18680.4	1506.5	0	0	0	0	9038.9	0	1506.5	0	0	0	3013	1506.5
67	18479.6	0	0	0	0	0	0	0	0	0	0	0	4519.5	1506.5
569.1	18680.4	4519.5	0	1506.5	0	0	4519.5	0	0	0	0	3013	4519.5	0
200.9	18479.6	25610.2	0	4519.5	0	0	1506.5	0	0	3013	0	0	1506.5	0
200.9	18077.8	0	67	0	0	0	1506.5	0	1506.5	0	0	1506.5	9641.5	9641.5
2510.8	18278.7	9038.9	33.5	0	0	0	1506.5	0	1506.5	0	0	0	9038.9	9038.9
1171.7	18680.4	1506.5	67	0	0	0	1506.5	0	4519.5	0	0	1506.5	9038.9	1506.5
1171.7	18278.7	0	569.1	0	0	0	0	0	0	0	0	0	4519.5	3013
200.9	18077.8	0	100.4	0	0	0	0	0	9038.9	0	0	3013	9038.9	0
200.9	19283	1506.5	33.5	0	0	0	1506.5	1506.5	9641.5	0	1506.5	0	9038.9	3013
569.1	18479.6	0	100.4	0	0	0	4519.5	0	9038.9	0	0	9038.9	0	4519.5
569.1	19283	0	0	0	0	0	1506.5	0	0	0	0	9038.9	9038.9	3013
0	18479.6	1506.5	0	0	0	0	4519.5	0	0	0	0	3013	3013	1506.5
200.9	19998	0	0	0	0	0	0	0	0	4519.5	0	0	0	0
2510.8	18680.4	9641.5	0	0	0	0	9038.9	0	9038.9	0	0	0	9038.9	9038.9
0	19998	1506.5	0	0	0	0	0	0	1506.5	0	0	0	0	0
0	3013	0	33.5	0	0	0	1506.5	0	9038.9	0	0	0	0	9038.9
200.9	51220.4	0	200.9	0	0	0	3013	0	1506.5	0	0	1506.5	9038.9	3013
200.9	30129.7	0	100.4	0	0	0	0	0	0	0	0	3013	9038.9	1506.5
200.9	34649.1	0	67	0	0	0	3013	0	0	0	0	9038.9	0	1506.5
200.9	34649.1	0	100.4	0	33.5	0	1506.5	0	0	0	0	9038.9	0	9038.9
569.1	34649.1	0	200.9	0	0	0	9038.9	0	9038.9	0	0	3013	1506.5	0
569.1	78337.1	1506.5	200.9	0	0	0	0	1506.5	0	0	0	3013	3013	3013
569.1	51220.4	0	200.9	0	0	0	1506.5	0	0	0	0	0	1506.5	0
1171.7	27116.7	0	200.9	1506.5	0	0	1506.5	0	9038.9	1506.5	0	4519.5	9038.9	1506.5
200.9	9038.9	0	33.5	0	0	0	1506.5	0	1506.5	0	0	0	1506.5	3013
200.9	61765.8	3013	33.5	0	0	0	9038.9	0	0	1506.5	0	9038.9	9038.9	0
0	8492.5	0	0	0	0	0	3013	0	0	0	0	0	0	0
33.5	18479.6	3013	200.9	0	0	0	3013	3013	3013	1506.5	1506.5	0	1506.5	1506.5
200.9	7833.7	3013	200.9	0	0	0	3013	0	0	0	0	0	3013	0
200.9	9239.8	1506.5	200.9	0	100.4	0	3079.9	0	0	0	1506.5	1506.5	4619.9	1506.5
33.5	19283	0	67	0	33.5	0	3213.8	0	0	0	3213.8	1506.5	3013	1506.5
200.9	9239.8	0	200.9	0	0	0	3013	0	1506.5	0	0	1506.5	3013	0
67	7833.7	0	569.1	0	0	0	1506.5	0	0	0	0	3013	3013	0
0	9239.8	0	569.1	0	67	0	0	0	0	0	3013	1506.5	3013	0
200.9	14462.2	0	569.1	0	67	0	1506.5	0	0	0	0	4820.7	1506.5	3013
200.9	12252.8	0	67	0	0	0	1506.5	0	0	0	0	1506.5	0	1506.5
33.5	14462.2	0	67	0	0	0	3213.8	0	1506.5	1506.5	0	3013	4820.7	3213.8
200.9	0	1506.5	0	0	0	0	0	0	1506.5	0	0	0	1506.5	9038.9
200.9	0	0	0	0	0	0	1506.5	0	9038.9	0	0	0	3013	0
200.9	0	0	0	0	0	0	1506.5	0	1506.5	0	0	0	0	0
200.9	0	3013	67	0	0	0	0	0	9038.9	0	0	0	0	0
1171.7	1506.5	0	200.9	0	0	0	1506.5	0	3013	0	0	0	0	0
569.1	19998	1506.5	200.9	0	0	0	1506.5	0	9038.9	0	0	0	0	0
200.9	1506.5	0	67	0	0	0	0	0	9038.9	0	0	0	1506.5	3013
569.1	8492.5	0	200.9	0	0	0	0	0	4519.5	0	0	0	1506.5	0
1171.7	4519.5	0	200.9	0	0	0	0	0	1506.5	0	0	0	0	0
1171.7	8492.5	0	67	0	0	0	1506.5	0	3013	0	0	0	0	0
200.9	0	0	33.5	0	0	0	1506.5	0	0	0	0	0	0	0
67	1439.5	0	0	0	0	0	8637.2	0	8637.2	0	0	0	9641.5	9641.5
200.9	0	2879.1	0	0	0	0	8637.2	0	9239.8	0	0	0	9239.8	8637.2
200.9	0	0	0	0	0	0	8637.2	0	9641.5	0	0	0	4318.6	8637.2
200.9	0	1439.5	0	0	0	0	2879.1	0	9239.8	0	0	0	4318.6	1439.5
200.9	2879.1	0	0	0	0	0	1439.5	0	8637.2	0	0	0	4318.6	1439.5
569.1	0	1439.5	0	0	0	0	4318.6	0	9641.5	0	0	0	1439.5	1439.5
200.9	0	0	33.5	0	0	0	1439.5	0	8637.2	0	0	0	0	0
1171.7	1439.5	0	100.4	0	0	0	8637.2	0	9239.8	0	0	0	4318.6	2879.1
1171.7	2879	0	100.4	0	0	0	8637.2	0	9641.5	0	0	0	8637.2	2879.1
1171.7	1361.8	0	33.5	0	0	0	8637.2	0	9239.8	0	0	0	8637.2	4318.6
1171.7	17274.4	8637.2	0	0	0	0	8637.2	0	9641.5	0	0	0	9641.5	9641.5
0	1540	4619.9	0	0	0	0	0	0	4619.9	0	0	0	4619.9	4619.9
200.9	0	3079.9	0	0	0	0	0	0	0	0	0	0	9239.8	9239.8
200.9	3079.9	3079.9	0	0	0	0	0	0	4619.9	0	0	0	3079.9	0
2510.8	3079.9	3079.9	0	0	0	0	3079.9	0	9239.8	0	0	0	1540	3079.9
200.9	0	9641.5	0	0	0	0	3079.9	0	0	0	0	0	0	1540
1171.7	0	9239.8	0	0	0	0	0	0	1606.9	0	0	0	0	0
569.1	0	9239.8	0	0	0	0	3079.9	0	0	0	0	1540	0	3079.9
200.9	0	3213.8	0	0	0	0	9641.5	0	9641.5	0	0	0	9641.5	9641.5
200.9	3079.9	9239.8	0	0	33.5	0	1540	0	0	0	0	0	3079.9	9239.8
0	19283	9641.5	0	0	0	0	9641.5	0	4820.7	1606.9	0	0	1606.9	1606.9
33.5	18479.6	0	67	0	0	0	9239.8	0	3079.9	0	0	0	1540	1540
0	1606.9	1606.9	33.5	0	0	0	9641.5	0	9641.5	0	0	0	1606.9	1606.9
200.9	12319.7	1540	33.5	0	33.5	0	9239.8	0	0	0	0	0	0	0
0	36959.1	0	0	0	0	0	9239.8	0	1606.9	0	0	0	0	1606.9
200.9	18479.6	9239.8	0	0	0	0	9239.8	0	0	0	0	0	0	0
0	12855.3	3213.8	0	0	0	0	9641.5	0	0	0	0	0	0	0
0	1606.9	1606.9	0	0	0	0	0	0	0	0	0	0	0	0
33.5	18479.6	0	0	0	0	0	4619.9	0	0	0	0	0	0	1540
0	11248.4	9239.8	0	0	0	0	9641.5	0	9641.5	0	0	0	4820.7	0
